Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
defp,as C,145.0,,549.0,489.0,75,107.0,26.0,4.0,25.0,65.0,0.0,0.0,57.0,129.0,0.219,0.302,0.442,0.744,216.0,15.0,2.0,0.0,1.0,4.0,0.0,0.244,102.0,112.0
defp,as 1B,145.0,,594.0,509.0,74,138.0,26.0,1.0,28.0,92.0,0.0,0.0,71.0,124.0,0.271,0.37,0.491,0.862,250.0,11.0,11.0,0.0,3.0,5.0,7.0,0.306,136.0,119.0
defp,as 2B,145.0,,614.0,567.0,81,150.0,33.0,3.0,17.0,60.0,7.0,3.0,40.0,147.0,0.265,0.316,0.423,0.74,240.0,11.0,4.0,1.0,2.0,0.0,3.0,0.328,102.0,101.0
defp,as 3B,145.0,,594.0,535.0,74,129.0,27.0,2.0,21.0,78.0,4.0,1.0,50.0,140.0,0.241,0.306,0.417,0.723,223.0,13.0,3.0,0.0,6.0,2.0,4.0,0.284,97.0,94.0
defp,as SS,145.0,,618.0,546.0,85,140.0,35.0,6.0,24.0,77.0,19.0,6.0,51.0,137.0,0.256,0.332,0.474,0.806,259.0,8.0,14.0,0.0,7.0,3.0,5.0,0.296,119.0,119.0
defp,as LF,145.0,,646.0,584.0,87,160.0,34.0,1.0,12.0,76.0,20.0,5.0,50.0,102.0,0.274,0.332,0.397,0.729,232.0,3.0,4.0,1.0,7.0,1.0,5.0,0.31,101.0,100.0
defp,as CF,145.0,,602.0,546.0,67,132.0,21.0,6.0,15.0,53.0,15.0,6.0,47.0,140.0,0.242,0.306,0.385,0.691,210.0,10.0,4.0,4.0,1.0,4.0,4.0,0.298,90.0,93.0
defp,as RF,145.0,,609.0,544.0,73,146.0,26.0,6.0,14.0,81.0,4.0,0.0,53.0,93.0,0.268,0.339,0.415,0.755,226.0,9.0,7.0,2.0,3.0,2.0,1.0,0.3,107.0,96.0
defp,as DH,10.0,,44.0,37.0,4,7.0,2.0,0.0,1.0,6.0,1.0,0.0,7.0,12.0,0.189,0.318,0.324,0.643,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,79.0,74.0
defp,as P,135.0,,270.0,230.0,12,32.0,6.0,0.0,1.0,14.0,0.0,0.0,3.0,108.0,0.139,0.15,0.178,0.328,41.0,1.0,0.0,36.0,1.0,0.0,3.0,0.254,-10.0,127.0
