Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platoon,vs LH Starter,578.0,56.0,2098.0,1891.0,272,487.0,91.0,13.0,68.0,256.0,6.0,9.0,172.0,456.0,0.258,0.324,0.427,0.751,808.0,42.0,20.0,3.0,12.0,11.0,17.0,0.304,95.0,105.0
hmvis,Home,732.0,73.0,2756.0,2447.0,419,681.0,167.0,13.0,98.0,394.0,15.0,8.0,242.0,567.0,0.278,0.348,0.477,0.826,1168.0,50.0,36.0,4.0,27.0,14.0,23.0,0.322,113.0,122.0
hmvis,Away,774.0,74.0,2787.0,2533.0,324,613.0,131.0,8.0,99.0,310.0,23.0,13.0,216.0,700.0,0.242,0.305,0.417,0.722,1057.0,36.0,19.0,6.0,12.0,8.0,16.0,0.294,87.0,102.0
half,1st Half,917.0,91.0,3425.0,3090.0,464,799.0,193.0,10.0,115.0,435.0,31.0,13.0,261.0,788.0,0.259,0.322,0.439,0.761,1357.0,58.0,42.0,4.0,27.0,9.0,32.0,0.309,97.0,111.0
half,2nd Half,589.0,56.0,2118.0,1890.0,279,495.0,105.0,11.0,82.0,269.0,7.0,8.0,197.0,479.0,0.262,0.334,0.459,0.793,868.0,28.0,13.0,6.0,12.0,13.0,7.0,0.308,105.0,114.0
month,April/March,267.0,27.0,992.0,895.0,129,231.0,61.0,3.0,31.0,115.0,10.0,2.0,75.0,224.0,0.258,0.322,0.437,0.759,391.0,25.0,13.0,1.0,7.0,3.0,8.0,0.309,96.0,116.0
month,May,273.0,26.0,976.0,895.0,140,234.0,58.0,1.0,38.0,134.0,12.0,3.0,66.0,243.0,0.261,0.317,0.456,0.773,408.0,12.0,9.0,1.0,5.0,4.0,12.0,0.317,99.0,116.0
month,June,280.0,28.0,1057.0,945.0,141,245.0,54.0,5.0,33.0,136.0,8.0,6.0,84.0,240.0,0.259,0.325,0.432,0.757,408.0,12.0,14.0,2.0,12.0,2.0,7.0,0.31,96.0,105.0
month,July,251.0,25.0,939.0,841.0,118,207.0,52.0,4.0,32.0,111.0,2.0,4.0,81.0,213.0,0.246,0.315,0.432,0.747,363.0,11.0,8.0,0.0,9.0,2.0,9.0,0.289,93.0,101.0
month,August,292.0,28.0,1063.0,946.0,147,253.0,50.0,4.0,43.0,140.0,4.0,5.0,104.0,214.0,0.267,0.344,0.465,0.809,440.0,19.0,8.0,2.0,3.0,5.0,2.0,0.303,109.0,121.0
month,Sept/Oct,143.0,13.0,516.0,458.0,68,124.0,23.0,4.0,20.0,68.0,2.0,1.0,48.0,133.0,0.271,0.342,0.469,0.811,215.0,7.0,3.0,4.0,3.0,6.0,1.0,0.338,110.0,117.0
outcome,in Wins,842.0,82.0,3188.0,2837.0,566,830.0,201.0,11.0,148.0,534.0,24.0,13.0,280.0,651.0,0.293,0.36,0.528,0.888,1497.0,54.0,36.0,9.0,26.0,13.0,26.0,0.33,128.0,109.0
outcome,in Losses,664.0,65.0,2355.0,2143.0,177,464.0,97.0,10.0,49.0,170.0,14.0,8.0,178.0,616.0,0.217,0.281,0.34,0.621,728.0,32.0,19.0,1.0,13.0,9.0,13.0,0.278,62.0,106.0
stsub,as Starter,1323.0,147.0,5382.0,4840.0,714,1259.0,293.0,19.0,192.0,677.0,37.0,20.0,443.0,1224.0,0.26,0.327,0.448,0.774,2166.0,84.0,54.0,7.0,38.0,22.0,34.0,0.308,100.0,111.0
stsub,as Sub,183.0,0.0,161.0,140.0,29,35.0,5.0,2.0,5.0,27.0,1.0,1.0,15.0,43.0,0.25,0.325,0.421,0.746,59.0,2.0,1.0,3.0,1.0,0.0,5.0,0.323,94.0,132.0
age,Ages 25-,380.0,334.0,1441.0,1292.0,213,343.0,74.0,7.0,54.0,185.0,13.0,9.0,125.0,316.0,0.265,0.333,0.459,0.792,593.0,25.0,11.0,2.0,11.0,13.0,7.0,0.31,105.0,119.0
age,Ages 26-30,867.0,772.0,3182.0,2862.0,410,735.0,168.0,10.0,111.0,393.0,22.0,10.0,257.0,723.0,0.257,0.323,0.439,0.762,1256.0,38.0,33.0,6.0,23.0,3.0,26.0,0.304,97.0,108.0
age,Ages 31-35,259.0,217.0,920.0,826.0,120,216.0,56.0,4.0,32.0,126.0,3.0,2.0,76.0,228.0,0.262,0.33,0.455,0.785,376.0,23.0,11.0,2.0,5.0,6.0,6.0,0.322,103.0,116.0
defp,as C,147.0,,582.0,534.0,58,145.0,24.0,1.0,7.0,49.0,8.0,4.0,40.0,102.0,0.272,0.324,0.36,0.684,192.0,14.0,3.0,2.0,3.0,0.0,3.0,0.322,80.0,98.0
defp,as 1B,147.0,,558.0,520.0,59,120.0,22.0,6.0,25.0,86.0,3.0,1.0,31.0,189.0,0.231,0.28,0.44,0.72,229.0,4.0,5.0,1.0,1.0,1.0,2.0,0.309,84.0,81.0
defp,as 2B,147.0,,597.0,536.0,80,136.0,42.0,4.0,18.0,62.0,2.0,2.0,37.0,148.0,0.254,0.321,0.448,0.769,240.0,8.0,18.0,2.0,4.0,0.0,1.0,0.316,98.0,109.0
defp,as 3B,147.0,,629.0,553.0,94,154.0,37.0,1.0,37.0,108.0,5.0,5.0,64.0,138.0,0.278,0.359,0.55,0.909,304.0,11.0,8.0,0.0,4.0,7.0,4.0,0.306,133.0,142.0
defp,as SS,147.0,,620.0,541.0,91,154.0,35.0,1.0,21.0,76.0,6.0,1.0,65.0,119.0,0.285,0.364,0.47,0.834,254.0,9.0,6.0,2.0,6.0,2.0,7.0,0.327,117.0,128.0
defp,as LF,147.0,,616.0,560.0,81,139.0,31.0,2.0,13.0,55.0,4.0,1.0,53.0,141.0,0.248,0.314,0.38,0.694,213.0,10.0,1.0,1.0,1.0,7.0,5.0,0.31,81.0,90.0
defp,as CF,147.0,,640.0,576.0,82,132.0,27.0,4.0,17.0,61.0,8.0,2.0,51.0,130.0,0.229,0.295,0.378,0.674,218.0,3.0,6.0,0.0,7.0,2.0,5.0,0.264,75.0,88.0
