Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platoon,vs LH Starter,463.0,34.0,1272.0,1130.0,142,286.0,60.0,7.0,37.0,139.0,18.0,5.0,107.0,272.0,0.253,0.325,0.417,0.742,471.0,21.0,19.0,4.0,12.0,7.0,9.0,0.299,109.0,103.0
hmvis,Home,1053.0,72.0,2600.0,2328.0,267,563.0,111.0,7.0,64.0,258.0,41.0,8.0,204.0,565.0,0.242,0.311,0.378,0.689,880.0,40.0,35.0,17.0,15.0,14.0,21.0,0.291,95.0,86.0
hmvis,Away,1020.0,72.0,2743.0,2440.0,331,580.0,116.0,13.0,99.0,319.0,35.0,13.0,226.0,626.0,0.238,0.311,0.418,0.728,1019.0,45.0,41.0,16.0,19.0,15.0,24.0,0.277,105.0,105.0
half,1st Half,1295.0,90.0,3306.0,2952.0,358,678.0,138.0,11.0,94.0,343.0,46.0,14.0,266.0,725.0,0.23,0.301,0.379,0.681,1120.0,51.0,46.0,21.0,20.0,20.0,32.0,0.271,92.0,89.0
half,2nd Half,778.0,54.0,2037.0,1816.0,240,465.0,89.0,9.0,69.0,234.0,30.0,7.0,164.0,466.0,0.256,0.326,0.429,0.755,779.0,34.0,30.0,12.0,14.0,9.0,13.0,0.306,113.0,105.0
month,April/March,388.0,26.0,951.0,849.0,117,191.0,33.0,3.0,33.0,106.0,7.0,4.0,78.0,235.0,0.225,0.298,0.388,0.686,329.0,20.0,13.0,6.0,5.0,9.0,10.0,0.27,93.0,96.0
month,May,395.0,28.0,1046.0,930.0,116,220.0,52.0,3.0,32.0,112.0,20.0,5.0,86.0,214.0,0.237,0.309,0.402,0.711,374.0,15.0,16.0,3.0,11.0,8.0,15.0,0.271,100.0,99.0
month,June,374.0,27.0,958.0,858.0,86,186.0,39.0,3.0,19.0,86.0,12.0,4.0,77.0,207.0,0.217,0.29,0.336,0.626,288.0,11.0,13.0,6.0,3.0,2.0,6.0,0.263,78.0,71.0
month,July,342.0,23.0,872.0,782.0,96,199.0,35.0,3.0,30.0,94.0,14.0,3.0,67.0,198.0,0.254,0.32,0.422,0.742,330.0,15.0,10.0,10.0,3.0,2.0,5.0,0.303,109.0,100.0
month,August,368.0,26.0,1010.0,888.0,122,233.0,49.0,7.0,28.0,119.0,13.0,4.0,90.0,213.0,0.262,0.341,0.428,0.769,380.0,18.0,20.0,4.0,8.0,6.0,4.0,0.313,117.0,111.0
month,Sept/Oct,206.0,14.0,506.0,461.0,61,114.0,19.0,1.0,21.0,60.0,10.0,1.0,32.0,124.0,0.247,0.299,0.43,0.729,198.0,6.0,4.0,4.0,4.0,2.0,5.0,0.291,104.0,95.0
outcome,in Wins,1048.0,75.0,2848.0,2521.0,427,677.0,136.0,14.0,115.0,414.0,54.0,13.0,241.0,611.0,0.269,0.34,0.47,0.81,1186.0,38.0,41.0,23.0,20.0,24.0,28.0,0.31,127.0,92.0
outcome,in Losses,1025.0,69.0,2495.0,2247.0,171,466.0,91.0,6.0,48.0,163.0,22.0,8.0,189.0,580.0,0.207,0.278,0.317,0.595,713.0,47.0,35.0,10.0,14.0,5.0,17.0,0.256,69.0,98.0
stsub,as Starter,1296.0,144.0,4989.0,4463.0,560,1094.0,219.0,19.0,154.0,545.0,72.0,20.0,395.0,1092.0,0.245,0.314,0.406,0.72,1813.0,80.0,66.0,31.0,32.0,29.0,43.0,0.289,103.0,97.0
stsub,as Sub,777.0,0.0,354.0,305.0,38,49.0,8.0,1.0,9.0,32.0,4.0,1.0,35.0,99.0,0.161,0.267,0.282,0.549,86.0,5.0,10.0,2.0,2.0,0.0,2.0,0.201,57.0,72.0
age,Ages 25-,515.0,286.0,1208.0,1053.0,129,245.0,41.0,8.0,26.0,102.0,8.0,7.0,110.0,296.0,0.233,0.318,0.361,0.679,380.0,11.0,27.0,6.0,11.0,10.0,14.0,0.295,93.0,91.0
age,Ages 26-30,1015.0,646.0,2726.0,2465.0,326,597.0,126.0,9.0,98.0,305.0,51.0,14.0,201.0,582.0,0.242,0.307,0.42,0.727,1035.0,46.0,37.0,7.0,16.0,16.0,17.0,0.277,104.0,99.0
age,Ages 31-35,344.0,207.0,872.0,761.0,99,189.0,39.0,3.0,28.0,107.0,14.0,0.0,92.0,208.0,0.248,0.334,0.418,0.752,318.0,12.0,9.0,5.0,5.0,2.0,11.0,0.304,112.0,108.0
age,Ages 36+,199.0,157.0,537.0,489.0,44,112.0,21.0,0.0,11.0,63.0,3.0,0.0,27.0,105.0,0.229,0.273,0.339,0.612,166.0,16.0,3.0,15.0,2.0,1.0,3.0,0.269,73.0,69.0
defp,as C,144.0,,579.0,531.0,58,129.0,27.0,0.0,12.0,67.0,3.0,0.0,39.0,101.0,0.243,0.301,0.362,0.663,192.0,20.0,6.0,0.0,2.0,3.0,2.0,0.279,88.0,91.0
defp,as 1B,144.0,,627.0,558.0,81,152.0,29.0,2.0,25.0,81.0,13.0,0.0,63.0,132.0,0.272,0.348,0.466,0.814,260.0,11.0,3.0,0.0,3.0,1.0,6.0,0.314,129.0,107.0
defp,as 2B,144.0,,624.0,566.0,70,143.0,34.0,5.0,9.0,52.0,17.0,6.0,43.0,109.0,0.253,0.316,0.378,0.694,214.0,3.0,11.0,1.0,3.0,2.0,4.0,0.297,97.0,90.0
defp,as 3B,144.0,,614.0,564.0,70,137.0,31.0,3.0,30.0,95.0,2.0,0.0,42.0,100.0,0.243,0.298,0.468,0.766,264.0,19.0,4.0,0.0,4.0,7.0,3.0,0.244,113.0,104.0
defp,as SS,144.0,,581.0,511.0,70,120.0,13.0,4.0,20.0,61.0,9.0,4.0,47.0,129.0,0.235,0.321,0.393,0.714,201.0,8.0,19.0,0.0,3.0,2.0,7.0,0.274,102.0,96.0
defp,as LF,144.0,,594.0,529.0,86,140.0,26.0,1.0,29.0,73.0,13.0,5.0,47.0,190.0,0.265,0.337,0.482,0.819,255.0,6.0,13.0,0.0,5.0,1.0,7.0,0.352,130.0,122.0
defp,as CF,144.0,,586.0,527.0,59,129.0,26.0,3.0,18.0,63.0,6.0,4.0,49.0,127.0,0.245,0.314,0.408,0.722,215.0,4.0,6.0,0.0,4.0,7.0,2.0,0.288,104.0,101.0
defp,as RF,144.0,,610.0,542.0,67,128.0,29.0,2.0,11.0,42.0,9.0,1.0,54.0,135.0,0.236,0.312,0.358,0.67,194.0,8.0,8.0,1.0,5.0,6.0,8.0,0.292,90.0,75.0
defp,as DH,10.0,,42.0,36.0,4,11.0,3.0,0.0,1.0,7.0,1.0,0.0,4.0,9.0,0.306,0.357,0.472,0.829,17.0,1.0,0.0,0.0,2.0,0.0,1.0,0.357,133.0,120.0
defp,as P,133.0,,258.0,215.0,7,20.0,5.0,0.0,1.0,10.0,0.0,0.0,11.0,100.0,0.093,0.14,0.13,0.271,28.0,1.0,1.0,30.0,1.0,0.0,3.0,0.165,-22.0,86.0
