Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@NYM-Citi Field,3.0,,56.0,45.0,5,9.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,10.0,0.2,0.333,0.2,0.533,9.0,1.0,2.0,2.0,0.0,0.0,1.0,0.257,60.0,67.0
platparks,as RHB@OAK-Coliseum,2.0,,30.0,27.0,1,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.148,0.233,0.259,0.493,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,43.0,47.0
platparks,as LHB@OAK-Coliseum,2.0,,37.0,34.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.088,0.135,0.088,0.223,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.111,-33.0,-36.0
platparks,as RHB@PHI-CitizensBank,4.0,,77.0,69.0,11,17.0,2.0,0.0,3.0,11.0,0.0,0.0,4.0,17.0,0.246,0.297,0.406,0.703,28.0,0.0,1.0,3.0,0.0,0.0,1.0,0.286,103.0,94.0
platparks,as LHB@PHI-CitizensBank,4.0,,82.0,76.0,7,18.0,3.0,1.0,1.0,7.0,0.0,0.0,5.0,20.0,0.237,0.28,0.342,0.623,26.0,1.0,0.0,0.0,1.0,1.0,0.0,0.304,80.0,73.0
platparks,as RHB@PIT-PNC Pk,3.0,,40.0,31.0,6,7.0,3.0,0.0,2.0,6.0,0.0,0.0,7.0,8.0,0.226,0.385,0.516,0.901,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.238,160.0,151.0
platparks,as LHB@PIT-PNC Pk,3.0,,74.0,71.0,6,15.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,21.0,0.211,0.243,0.338,0.581,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,67.0,55.0
platparks,as RHB@SDP-Petco Pk,10.0,,153.0,137.0,19,34.0,8.0,0.0,3.0,17.0,1.0,1.0,13.0,47.0,0.248,0.311,0.372,0.684,51.0,3.0,0.0,2.0,1.0,0.0,2.0,0.352,98.0,94.0
platparks,as LHB@SDP-Petco Pk,10.0,,223.0,211.0,22,53.0,10.0,1.0,5.0,21.0,1.0,1.0,12.0,53.0,0.251,0.291,0.379,0.671,80.0,6.0,0.0,0.0,0.0,1.0,2.0,0.314,94.0,96.0
platparks,as RHB@SEA-T-Mobile Pk,3.0,,48.0,44.0,5,9.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,13.0,0.205,0.25,0.318,0.568,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.258,64.0,62.0
