Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
month,August,404.0,28.0,1044.0,933.0,138,239.0,54.0,5.0,34.0,128.0,12.0,2.0,83.0,203.0,0.256,0.325,0.434,0.759,405.0,13.0,16.0,3.0,8.0,6.0,3.0,0.291,110.0,107.0
month,Sept/Oct,165.0,12.0,456.0,413.0,58,106.0,23.0,0.0,15.0,55.0,4.0,2.0,38.0,106.0,0.257,0.322,0.421,0.743,174.0,9.0,2.0,1.0,1.0,2.0,4.0,0.311,106.0,100.0
outcome,in Wins,1294.0,89.0,3468.0,3013.0,550,804.0,154.0,15.0,137.0,521.0,48.0,15.0,362.0,805.0,0.267,0.353,0.464,0.817,1399.0,44.0,52.0,16.0,23.0,21.0,24.0,0.319,126.0,94.0
outcome,in Losses,826.0,56.0,2013.0,1803.0,123,334.0,77.0,2.0,39.0,117.0,22.0,5.0,159.0,516.0,0.185,0.262,0.295,0.557,532.0,44.0,32.0,8.0,10.0,4.0,11.0,0.234,55.0,85.0
stsub,as Starter,1305.0,145.0,5031.0,4437.0,618,1068.0,219.0,16.0,165.0,596.0,60.0,19.0,464.0,1189.0,0.241,0.322,0.409,0.731,1814.0,83.0,79.0,22.0,26.0,23.0,30.0,0.29,103.0,100.0
stsub,as Sub,815.0,0.0,450.0,379.0,55,70.0,12.0,1.0,11.0,42.0,10.0,1.0,57.0,132.0,0.185,0.295,0.309,0.603,117.0,5.0,5.0,2.0,7.0,2.0,5.0,0.243,69.0,89.0
age,Ages 25-,336.0,277.0,1120.0,981.0,141,238.0,59.0,2.0,41.0,134.0,11.0,2.0,112.0,299.0,0.243,0.328,0.432,0.76,424.0,23.0,15.0,5.0,4.0,4.0,5.0,0.305,110.0,111.0
age,Ages 26-30,1190.0,672.0,2892.0,2544.0,365,628.0,119.0,9.0,95.0,337.0,33.0,14.0,266.0,676.0,0.247,0.327,0.413,0.739,1050.0,46.0,46.0,15.0,21.0,21.0,19.0,0.297,105.0,103.0
age,Ages 31-35,593.0,356.0,1469.0,1291.0,167,272.0,53.0,6.0,40.0,167.0,26.0,4.0,143.0,346.0,0.211,0.299,0.354,0.653,457.0,19.0,23.0,4.0,8.0,0.0,11.0,0.254,82.0,81.0
age,Ages 36+,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,
defp,as C,145.0,,585.0,511.0,81,136.0,29.0,0.0,22.0,80.0,0.0,0.0,56.0,107.0,0.266,0.349,0.452,0.801,231.0,12.0,12.0,0.0,6.0,3.0,0.0,0.294,122.0,130.0
defp,as 1B,145.0,,609.0,536.0,65,125.0,29.0,3.0,16.0,60.0,2.0,0.0,61.0,147.0,0.233,0.321,0.388,0.709,208.0,13.0,9.0,1.0,2.0,3.0,3.0,0.291,97.0,82.0
defp,as 2B,145.0,,644.0,571.0,93,161.0,38.0,2.0,22.0,75.0,14.0,6.0,52.0,120.0,0.282,0.357,0.471,0.828,269.0,5.0,17.0,0.0,4.0,2.0,3.0,0.321,129.0,126.0
defp,as 3B,145.0,,613.0,538.0,81,133.0,29.0,3.0,21.0,79.0,7.0,1.0,61.0,128.0,0.247,0.333,0.429,0.762,231.0,9.0,9.0,2.0,2.0,2.0,6.0,0.286,111.0,106.0
defp,as SS,145.0,,607.0,529.0,71,133.0,32.0,0.0,24.0,75.0,5.0,2.0,70.0,151.0,0.251,0.339,0.448,0.787,237.0,11.0,2.0,1.0,3.0,3.0,2.0,0.305,118.0,115.0
defp,as LF,145.0,,622.0,543.0,82,124.0,26.0,3.0,14.0,65.0,7.0,4.0,69.0,150.0,0.228,0.32,0.365,0.685,198.0,8.0,6.0,1.0,3.0,5.0,5.0,0.288,91.0,88.0
defp,as CF,145.0,,594.0,533.0,75,122.0,22.0,2.0,18.0,62.0,19.0,3.0,47.0,141.0,0.229,0.305,0.379,0.684,202.0,6.0,12.0,0.0,2.0,1.0,7.0,0.277,90.0,91.0
defp,as RF,145.0,,628.0,567.0,80,141.0,22.0,4.0,29.0,102.0,9.0,4.0,42.0,151.0,0.249,0.314,0.455,0.769,258.0,15.0,14.0,0.0,5.0,4.0,6.0,0.286,112.0,98.0
defp,as DH,9.0,,40.0,33.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,13.0,0.121,0.275,0.121,0.396,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,16.0,14.0
defp,as P,135.0,,274.0,238.0,10,23.0,0.0,0.0,3.0,13.0,0.0,0.0,16.0,133.0,0.097,0.153,0.134,0.287,32.0,5.0,0.0,19.0,1.0,0.0,0.0,0.194,-19.0,98.0
